price_id,price
price_2638,81065675.62
price_2639,81096389.56
price_2640,81127103.50
price_2641,81157817.44
price_2642,81188531.38
price_2643,81219245.32
price_2644,81249959.26
price_2645,81280673.20
price_2646,81311387.14
price_2647,81342101.08
price_2648,81372815.02
price_2649,81403528.96
price_2650,81434242.90
price_2651,81464956.85
price_2652,81495670.79
price_2653,81526384.73
price_2654,81557098.67
price_2655,81587812.61
price_2656,81618526.55
price_2657,81649240.49
price_2658,81679954.43
price_2659,81710668.37
price_2660,81741382.31
price_2661,81772096.25
price_2662,81802810.19
price_2663,81833524.13
price_2664,81864238.07
price_2665,81894952.01
price_2666,81925665.95
price_2667,81956379.89
price_2668,81987093.83
price_2669,82017807.77
price_2670,82048521.71
price_2671,82079235.65
price_2672,82109949.60
price_2673,82140663.54
price_2674,82171377.48
price_2675,82202091.42
price_2676,82232805.36
price_2677,82263519.30
price_2678,82294233.24
price_2679,82324947.18
price_2680,82355661.12
price_2681,82386375.06
price_2682,82417089.00
price_2683,82447802.94
price_2684,82478516.88
price_2685,82509230.82
price_2686,82539944.76
price_2687,82570658.70
price_2688,82601372.64
price_2689,82632086.58
price_2690,82662800.52
price_2691,82693514.46
price_2692,82724228.40
price_2693,82754942.35
price_2694,82785656.29
price_2695,82816370.23
price_2696,82847084.17
price_2697,82877798.11
price_2698,82908512.05
price_2699,82939225.99
price_2700,82969939.93
price_2701,83000653.87
price_2702,83031367.81
price_2703,83062081.75
price_2704,83092795.69
price_2705,83123509.63
price_2706,83154223.57
price_2707,83184937.51
price_2708,83215651.45
price_2709,83246365.39
price_2710,83277079.33
price_2711,83307793.27
price_2712,83338507.21
price_2713,83369221.15
price_2714,83399935.10
price_2715,83430649.04
price_2716,83461362.98
price_2717,83492076.92
price_2718,83522790.86
price_2719,83553504.80
price_2720,83584218.74
price_2721,83614932.68
price_2722,83645646.62
price_2723,83676360.56
price_2724,83707074.50
price_2725,83737788.44
price_2726,83768502.38
price_2727,83799216.32
price_2728,83829930.26
price_2729,83860644.20
price_2730,83891358.14
price_2731,83922072.08
price_2732,83952786.02
price_2733,83983499.96
price_2734,84014213.90
price_2735,84044927.85
price_2736,84075641.79
price_2737,84106355.73
price_2738,84137069.67
price_2739,84167783.61
price_2740,84198497.55
price_2741,84229211.49
price_2742,84259925.43
price_2743,84290639.37
price_2744,84321353.31
price_2745,84352067.25
price_2746,84382781.19
price_2747,84413495.13
price_2748,84444209.07
price_2749,84474923.01
price_2750,84505636.95
price_2751,84536350.89
price_2752,84567064.83
price_2753,84597778.77
price_2754,84628492.71
price_2755,84659206.65
price_2756,84689920.60
price_2757,84720634.54
price_2758,84751348.48
price_2759,84782062.42
price_2760,84812776.36
price_2761,84843490.30
price_2762,84874204.24
price_2763,84904918.18
price_2764,84935632.12
price_2765,84966346.06
price_2766,84997060.00
price_2767,85027773.94
price_2768,85058487.88
price_2769,85089201.82
price_2770,85119915.76
price_2771,85150629.70
price_2772,85181343.64
price_2773,85212057.58
price_2774,85242771.52
price_2775,85273485.46
price_2776,85304199.40
price_2777,85334913.35
price_2778,85365627.29
price_2779,85396341.23
price_2780,85427055.17
price_2781,85457769.11
price_2782,85488483.05
price_2783,85519196.99
price_2784,85549910.93
price_2785,85580624.87
price_2786,85611338.81
price_2787,85642052.75
price_2788,85672766.69
price_2789,85703480.63
price_2790,85734194.57
price_2791,85764908.51
price_2792,85795622.45
price_2793,85826336.39
price_2794,85857050.33
price_2795,85887764.27
price_2796,85918478.21
price_2797,85949192.15
price_2798,85979906.10
price_2799,86010620.04
price_2800,86041333.98
price_2801,86072047.92
price_2802,86102761.86
price_2803,86133475.80
price_2804,86164189.74
price_2805,86194903.68
price_2806,86225617.62
price_2807,86256331.56
price_2808,86287045.50
price_2809,86317759.44
price_2810,86348473.38
price_2811,86379187.32
price_2812,86409901.26
price_2813,86440615.20
price_2814,86471329.14
price_2815,86502043.08
price_2816,86532757.02
price_2817,86563470.96
price_2818,86594184.90
price_2819,86624898.85
price_2820,86655612.79
price_2821,86686326.73
price_2822,86717040.67
price_2823,86747754.61
price_2824,86778468.55
price_2825,86809182.49
price_2826,86839896.43
price_2827,86870610.37
price_2828,86901324.31
price_2829,86932038.25
price_2830,86962752.19
price_2831,86993466.13
price_2832,87024180.07
price_2833,87054894.01
price_2834,87085607.95
price_2835,87116321.89
price_2836,87147035.83
price_2837,87177749.77
price_2838,87208463.71
price_2839,87239177.65
price_2840,87269891.60
price_2841,87300605.54
price_2842,87331319.48
price_2843,87362033.42
price_2844,87392747.36
price_2845,87423461.30
price_2846,87454175.24
price_2847,87484889.18
price_2848,87515603.12
price_2849,87546317.06
price_2850,87577031.00
price_2851,87607744.94
price_2852,87638458.88
price_2853,87669172.82
price_2854,87699886.76
price_2855,87730600.70
price_2856,87761314.64
price_2857,87792028.58
price_2858,87822742.52
price_2859,87853456.46
price_2860,87884170.40
price_2861,87914884.35
price_2862,87945598.29
price_2863,87976312.23
price_2864,88007026.17
price_2865,88037740.11
price_2866,88068454.05
price_2867,88099167.99
price_2868,88129881.93
price_2869,88160595.87
price_2870,88191309.81
price_2871,88222023.75
price_2872,88252737.69
price_2873,88283451.63
price_2874,88314165.57
price_2875,88344879.51
price_2876,88375593.45
price_2877,88406307.39
price_2878,88437021.33
price_2879,88467735.27
price_2880,88498449.21
price_2881,88529163.15
price_2882,88559877.10
price_2883,88590591.04
price_2884,88621304.98
price_2885,88652018.92
price_2886,88682732.86
price_2887,88713446.80
price_2888,88744160.74
price_2889,88774874.68
price_2890,88805588.62
price_2891,88836302.56
price_2892,88867016.50
price_2893,88897730.44
price_2894,88928444.38
price_2895,88959158.32
price_2896,88989872.26
price_2897,89020586.20
price_2898,89051300.14
price_2899,89082014.08
price_2900,89112728.02
price_2901,89143441.96
price_2902,89174155.90
price_2903,89204869.85
price_2904,89235583.79
price_2905,89266297.73
price_2906,89297011.67
price_2907,89327725.61
price_2908,89358439.55
price_2909,89389153.49
price_2910,89419867.43
price_2911,89450581.37
price_2912,89481295.31
price_2913,89512009.25
price_2914,89542723.19
price_2915,89573437.13
price_2916,89604151.07
price_2917,89634865.01
price_2918,89665578.95
price_2919,89696292.89
price_2920,89727006.83
price_2921,89757720.77
price_2922,89788434.71
price_2923,89819148.65
price_2924,89849862.60
price_2925,89880576.54
price_2926,89911290.48
price_2927,89942004.42
price_2928,89972718.36
price_2929,90003432.30
price_2930,90034146.24
price_2931,90064860.18
price_2932,90095574.12
price_2933,90126288.06
price_2934,90157002.00
price_2935,90187715.94
price_2936,90218429.88
price_2937,90249143.82
price_2938,90279857.76
price_2939,90310571.70
price_2940,90341285.64
price_2941,90371999.58
price_2942,90402713.52
price_2943,90433427.46
price_2944,90464141.40
price_2945,90494855.35
price_2946,90525569.29
price_2947,90556283.23
price_2948,90586997.17
price_2949,90617711.11
price_2950,90648425.05
price_2951,90679138.99
price_2952,90709852.93
price_2953,90740566.87
price_2954,90771280.81
price_2955,90801994.75
price_2956,90832708.69
price_2957,90863422.63
price_2958,90894136.57
price_2959,90924850.51
price_2960,90955564.45
price_2961,90986278.39
price_2962,91016992.33
price_2963,91047706.27
price_2964,91078420.21
price_2965,91109134.15
price_2966,91139848.10
price_2967,91170562.04
price_2968,91201275.98
price_2969,91231989.92
price_2970,91262703.86
price_2971,91293417.80
price_2972,91324131.74
price_2973,91354845.68
price_2974,91385559.62
price_2975,91416273.56
price_2976,91446987.50
price_2977,91477701.44
price_2978,91508415.38
price_2979,91539129.32
price_2980,91569843.26
price_2981,91600557.20
price_2982,91631271.14
price_2983,91661985.08
price_2984,91692699.02
price_2985,91723412.96
price_2986,91754126.90
price_2987,91784840.85
price_2988,91815554.79
price_2989,91846268.73
price_2990,91876982.67
price_2991,91907696.61
price_2992,91938410.55
price_2993,91969124.49
price_2994,91999838.43
price_2995,92030552.37
price_2996,92061266.31
price_2997,92091980.25
price_2998,92122694.19
price_2999,92153408.13
price_3000,92184122.07
price_3001,92214836.01
price_3002,92245549.95
price_3003,92276263.89
price_3004,92306977.83
price_3005,92337691.77
price_3006,92368405.71
price_3007,92399119.65
price_3008,92429833.60
price_3009,92460547.54
price_3010,92491261.48
price_3011,92521975.42
price_3012,92552689.36
price_3013,92583403.30
price_3014,92614117.24
price_3015,92644831.18
price_3016,92675545.12
price_3017,92706259.06
price_3018,92736973.00
price_3019,92767686.94
price_3020,92798400.88
price_3021,92829114.82
price_3022,92859828.76
price_3023,92890542.70
price_3024,92921256.64
price_3025,92951970.58
price_3026,92982684.52
price_3027,93013398.46
price_3028,93044112.40
price_3029,93074826.35
price_3030,93105540.29
price_3031,93136254.23
price_3032,93166968.17
price_3033,93197682.11
price_3034,93228396.05
price_3035,93259109.99
price_3036,93289823.93
price_3037,93320537.87
price_3038,93351251.81
price_3039,93381965.75
price_3040,93412679.69
price_3041,93443393.63
price_3042,93474107.57
price_3043,93504821.51
price_3044,93535535.45
price_3045,93566249.39
price_3046,93596963.33
price_3047,93627677.27
price_3048,93658391.21
price_3049,93689105.15
price_3050,93719819.10
price_3051,93750533.04
price_3052,93781246.98
price_3053,93811960.92
price_3054,93842674.86
price_3055,93873388.80
price_3056,93904102.74
price_3057,93934816.68
price_3058,93965530.62
price_3059,93996244.56
price_3060,94026958.50
price_3061,94057672.44
price_3062,94088386.38
price_3063,94119100.32
price_3064,94149814.26
price_3065,94180528.20
price_3066,94211242.14
price_3067,94241956.08
price_3068,94272670.02
price_3069,94303383.96
price_3070,94334097.90
price_3071,94364811.85
price_3072,94395525.79
price_3073,94426239.73
price_3074,94456953.67
price_3075,94487667.61
price_3076,94518381.55
price_3077,94549095.49
price_3078,94579809.43
price_3079,94610523.37
price_3080,94641237.31
price_3081,94671951.25
price_3082,94702665.19
price_3083,94733379.13
price_3084,94764093.07
price_3085,94794807.01
price_3086,94825520.95
price_3087,94856234.89
price_3088,94886948.83
price_3089,94917662.77
price_3090,94948376.71
price_3091,94979090.65
price_3092,95009804.60
price_3093,95040518.54
price_3094,95071232.48
price_3095,95101946.42
price_3096,95132660.36
price_3097,95163374.30
price_3098,95194088.24
price_3099,95224802.18
price_3100,95255516.12
price_3101,95286230.06
price_3102,95316944.00
price_3103,95347657.94
price_3104,95378371.88
price_3105,95409085.82
price_3106,95439799.76
price_3107,95470513.70
price_3108,95501227.64
price_3109,95531941.58
price_3110,95562655.52
price_3111,95593369.46
price_3112,95624083.40
price_3113,95654797.35
price_3114,95685511.29
price_3115,95716225.23
price_3116,95746939.17
price_3117,95777653.11
price_3118,95808367.05
price_3119,95839080.99
price_3120,95869794.93
price_3121,95900508.87
price_3122,95931222.81
price_3123,95961936.75
price_3124,95992650.69
price_3125,96023364.63
price_3126,96054078.57
price_3127,96084792.51
price_3128,96115506.45
price_3129,96146220.39
price_3130,96176934.33
price_3131,96207648.27
price_3132,96238362.21
price_3133,96269076.15
price_3134,96299790.10
price_3135,96330504.04
price_3136,96361217.98
price_3137,96391931.92
price_3138,96422645.86
price_3139,96453359.80
price_3140,96484073.74
price_3141,96514787.68
price_3142,96545501.62
price_3143,96576215.56
price_3144,96606929.50
price_3145,96637643.44
price_3146,96668357.38
price_3147,96699071.32
price_3148,96729785.26
price_3149,96760499.20
price_3150,96791213.14
price_3151,96821927.08
price_3152,96852641.02
price_3153,96883354.96
price_3154,96914068.90
price_3155,96944782.85
price_3156,96975496.79
price_3157,97006210.73
price_3158,97036924.67
price_3159,97067638.61
price_3160,97098352.55
price_3161,97129066.49
price_3162,97159780.43
price_3163,97190494.37
price_3164,97221208.31
price_3165,97251922.25
price_3166,97282636.19
price_3167,97313350.13
price_3168,97344064.07
price_3169,97374778.01
price_3170,97405491.95
price_3171,97436205.89
price_3172,97466919.83
price_3173,97497633.77
price_3174,97528347.71
price_3175,97559061.65
price_3176,97589775.60
price_3177,97620489.54
price_3178,97651203.48
price_3179,97681917.42
price_3180,97712631.36
price_3181,97743345.30
price_3182,97774059.24
price_3183,97804773.18
price_3184,97835487.12
price_3185,97866201.06
price_3186,97896915.00
price_3187,97927628.94
price_3188,97958342.88
price_3189,97989056.82
price_3190,98019770.76
price_3191,98050484.70
price_3192,98081198.64
price_3193,98111912.58
price_3194,98142626.52
price_3195,98173340.46
price_3196,98204054.40
price_3197,98234768.35
price_3198,98265482.29
price_3199,98296196.23
price_3200,98326910.17
price_3201,98357624.11
price_3202,98388338.05
price_3203,98419051.99
price_3204,98449765.93
price_3205,98480479.87
price_3206,98511193.81
price_3207,98541907.75
price_3208,98572621.69
price_3209,98603335.63
price_3210,98634049.57
price_3211,98664763.51
price_3212,98695477.45
price_3213,98726191.39
price_3214,98756905.33
price_3215,98787619.27
price_3216,98818333.21
price_3217,98849047.15
price_3218,98879761.10
price_3219,98910475.04
price_3220,98941188.98
price_3221,98971902.92
price_3222,99002616.86
price_3223,99033330.80
price_3224,99064044.74
price_3225,99094758.68
price_3226,99125472.62
price_3227,99156186.56
price_3228,99186900.50
price_3229,99217614.44
price_3230,99248328.38
price_3231,99279042.32
price_3232,99309756.26
price_3233,99340470.20
price_3234,99371184.14
price_3235,99401898.08
price_3236,99432612.02
price_3237,99463325.96
price_3238,99494039.90
price_3239,99524753.85
price_3240,99555467.79
price_3241,99586181.73
price_3242,99616895.67
price_3243,99647609.61
price_3244,99678323.55
price_3245,99709037.49
price_3246,99739751.43
price_3247,99770465.37
price_3248,99801179.31
price_3249,99831893.25
price_3250,99862607.19
price_3251,99893321.13
price_3252,99924035.07
price_3253,99954749.01
price_3254,99985462.95
price_3255,100016176.89
price_3256,100046890.83
price_3257,100077604.77
price_3258,100108318.71
price_3259,100139032.65
price_3260,100169746.60
price_3261,100200460.54
price_3262,100231174.48
price_3263,100261888.42
price_3264,100292602.36
price_3265,100323316.30
price_3266,100354030.24
price_3267,100384744.18
price_3268,100415458.12
price_3269,100446172.06
price_3270,100476886.00
price_3271,100507599.94
price_3272,100538313.88
price_3273,100569027.82
price_3274,100599741.76
price_3275,100630455.70
price_3276,100661169.64
price_3277,100691883.58
price_3278,100722597.52
price_3279,100753311.46
price_3280,100784025.40
price_3281,100814739.35
price_3282,100845453.29
price_3283,100876167.23
price_3284,100906881.17
price_3285,100937595.11
price_3286,100968309.05
price_3287,100999022.99
price_3288,101029736.93
price_3289,101060450.87
price_3290,101091164.81
price_3291,101121878.75
price_3292,101152592.69
price_3293,101183306.63
price_3294,101214020.57
price_3295,101244734.51
price_3296,101275448.45
price_3297,101306162.39
price_3298,101336876.33
price_3299,101367590.27
price_3300,101398304.21
price_3301,101429018.15
price_3302,101459732.10
price_3303,101490446.04
price_3304,101521159.98
price_3305,101551873.92
price_3306,101582587.86
price_3307,101613301.80
price_3308,101644015.74
price_3309,101674729.68
price_3310,101705443.62
price_3311,101736157.56
price_3312,101766871.50
price_3313,101797585.44
price_3314,101828299.38
price_3315,101859013.32
price_3316,101889727.26
price_3317,101920441.20
price_3318,101951155.14
price_3319,101981869.08
price_3320,102012583.02
price_3321,102043296.96
price_3322,102074010.90
price_3323,102104724.85
price_3324,102135438.79
price_3325,102166152.73
price_3326,102196866.67
price_3327,102227580.61
price_3328,102258294.55
price_3329,102289008.49
price_3330,102319722.43
price_3331,102350436.37
price_3332,102381150.31
price_3333,102411864.25
price_3334,102442578.19
price_3335,102473292.13
price_3336,102504006.07
price_3337,102534720.01
price_3338,102565433.95
price_3339,102596147.89
price_3340,102626861.83
price_3341,102657575.77
price_3342,102688289.71
price_3343,102719003.65
price_3344,102749717.60
price_3345,102780431.54
price_3346,102811145.48
price_3347,102841859.42
price_3348,102872573.36
price_3349,102903287.30
price_3350,102934001.24
price_3351,102964715.18
price_3352,102995429.12
price_3353,103026143.06
price_3354,103056857.00
price_3355,103087570.94
price_3356,103118284.88
price_3357,103148998.82
price_3358,103179712.76
price_3359,103210426.70
price_3360,103241140.64
price_3361,103271854.58
price_3362,103302568.52
price_3363,103333282.46
price_3364,103363996.40
price_3365,103394710.35
price_3366,103425424.29
price_3367,103456138.23
price_3368,103486852.17
price_3369,103517566.11
price_3370,103548280.05
price_3371,103578993.99
price_3372,103609707.93
price_3373,103640421.87
price_3374,103671135.81
price_3375,103701849.75
price_3376,103732563.69
price_3377,103763277.63
price_3378,103793991.57
price_3379,103824705.51
price_3380,103855419.45
price_3381,103886133.39
price_3382,103916847.33
price_3383,103947561.27
price_3384,103978275.21
price_3385,104008989.15
price_3386,104039703.10
price_3387,104070417.04
price_3388,104101130.98
price_3389,104131844.92
price_3390,104162558.86
price_3391,104193272.80
price_3392,104223986.74
price_3393,104254700.68
price_3394,104285414.62
price_3395,104316128.56
price_3396,104346842.50
price_3397,104377556.44
price_3398,104408270.38
price_3399,104438984.32
price_3400,104469698.26
price_3401,104500412.20
price_3402,104531126.14
price_3403,104561840.08
price_3404,104592554.02
price_3405,104623267.96
price_3406,104653981.90
price_3407,104684695.85
price_3408,104715409.79
price_3409,104746123.73
price_3410,104776837.67
price_3411,104807551.61
price_3412,104838265.55
price_3413,104868979.49
price_3414,104899693.43
price_3415,104930407.37
price_3416,104961121.31
price_3417,104991835.25
price_3418,105022549.19
price_3419,105053263.13
price_3420,105083977.07
price_3421,105114691.01
price_3422,105145404.95
price_3423,105176118.89
price_3424,105206832.83
price_3425,105237546.77
price_3426,105268260.71
price_3427,105298974.65
price_3428,105329688.60
price_3429,105360402.54
price_3430,105391116.48
price_3431,105421830.42
price_3432,105452544.36
price_3433,105483258.30
price_3434,105513972.24
price_3435,105544686.18
price_3436,105575400.12
price_3437,105606114.06
price_3438,105636828.00
price_3439,105667541.94
price_3440,105698255.88
price_3441,105728969.82
price_3442,105759683.76
price_3443,105790397.70
price_3444,105821111.64
price_3445,105851825.58
price_3446,105882539.52
price_3447,105913253.46
price_3448,105943967.40
price_3449,105974681.35
price_3450,106005395.29
price_3451,106036109.23
price_3452,106066823.17
price_3453,106097537.11
price_3454,106128251.05
price_3455,106158964.99
price_3456,106189678.93
price_3457,106220392.87
price_3458,106251106.81
price_3459,106281820.75
price_3460,106312534.69
price_3461,106343248.63
price_3462,106373962.57
price_3463,106404676.51
price_3464,106435390.45
price_3465,106466104.39
price_3466,106496818.33
price_3467,106527532.27
price_3468,106558246.21
price_3469,106588960.15
price_3470,106619674.10
price_3471,106650388.04
price_3472,106681101.98
price_3473,106711815.92
price_3474,106742529.86
price_3475,106773243.80
price_3476,106803957.74
price_3477,106834671.68
price_3478,106865385.62
price_3479,106896099.56
price_3480,106926813.50
price_3481,106957527.44
price_3482,106988241.38
price_3483,107018955.32
price_3484,107049669.26
price_3485,107080383.20
price_3486,107111097.14
price_3487,107141811.08
price_3488,107172525.02
price_3489,107203238.96
price_3490,107233952.90
price_3491,107264666.85
price_3492,107295380.79
price_3493,107326094.73
price_3494,107356808.67
price_3495,107387522.61
price_3496,107418236.55
price_3497,107448950.49
price_3498,107479664.43
price_3499,107510378.37
price_3500,107541092.31
price_3501,107571806.25
price_3502,107602520.19
price_3503,107633234.13
price_3504,107663948.07
price_3505,107694662.01
price_3506,107725375.95
price_3507,107756089.89
price_3508,107786803.83
price_3509,107817517.77
price_3510,107848231.71
price_3511,107878945.65
price_3512,107909659.60
price_3513,107940373.54
price_3514,107971087.48
price_3515,108001801.42
price_3516,108032515.36
price_3517,108063229.30
price_3518,108093943.24
price_3519,108124657.18
price_3520,108155371.12
price_3521,108186085.06
price_3522,108216799.00
price_3523,108247512.94
price_3524,108278226.88
price_3525,108308940.82
price_3526,108339654.76
price_3527,108370368.70
price_3528,108401082.64
price_3529,108431796.58
price_3530,108462510.52
price_3531,108493224.46
price_3532,108523938.40
price_3533,108554652.35
price_3534,108585366.29
price_3535,108616080.23
price_3536,108646794.17
price_3537,108677508.11
price_3538,108708222.05
price_3539,108738935.99
price_3540,108769649.93
price_3541,108800363.87
price_3542,108831077.81
price_3543,108861791.75
price_3544,108892505.69
price_3545,108923219.63
price_3546,108953933.57
price_3547,108984647.51
price_3548,109015361.45
price_3549,109046075.39
price_3550,109076789.33
price_3551,109107503.27
price_3552,109138217.21
price_3553,109168931.15
price_3554,109199645.10
price_3555,109230359.04
price_3556,109261072.98
price_3557,109291786.92
price_3558,109322500.86
price_3559,109353214.80
price_3560,109383928.74
price_3561,109414642.68
price_3562,109445356.62
price_3563,109476070.56
price_3564,109506784.50
price_3565,109537498.44
price_3566,109568212.38
price_3567,109598926.32
price_3568,109629640.26
price_3569,109660354.20
price_3570,109691068.14
price_3571,109721782.08
price_3572,109752496.02
price_3573,109783209.96
price_3574,109813923.90
price_3575,109844637.85
price_3576,109875351.79
price_3577,109906065.73
price_3578,109936779.67
price_3579,109967493.61
price_3580,109998207.55
price_3581,110028921.49
price_3582,110059635.43
price_3583,110090349.37
price_3584,110121063.31
price_3585,110151777.25
price_3586,110182491.19
price_3587,110213205.13
price_3588,110243919.07
price_3589,110274633.01
price_3590,110305346.95
price_3591,110336060.89
price_3592,110366774.83
price_3593,110397488.77
price_3594,110428202.71
price_3595,110458916.65
price_3596,110489630.60
price_3597,110520344.54
price_3598,110551058.48
price_3599,110581772.42
price_3600,110612486.36
price_3601,110643200.30
price_3602,110673914.24
price_3603,110704628.18
price_3604,110735342.12
price_3605,110766056.06
price_3606,110796770.00
price_3607,110827483.94
price_3608,110858197.88
price_3609,110888911.82
price_3610,110919625.76
price_3611,110950339.70
price_3612,110981053.64
price_3613,111011767.58
price_3614,111042481.52
price_3615,111073195.46
price_3616,111103909.40
price_3617,111134623.35
price_3618,111165337.29
price_3619,111196051.23
price_3620,111226765.17
price_3621,111257479.11
price_3622,111288193.05
price_3623,111318906.99
price_3624,111349620.93
price_3625,111380334.87
price_3626,111411048.81
price_3627,111441762.75
price_3628,111472476.69
price_3629,111503190.63
price_3630,111533904.57
price_3631,111564618.51
price_3632,111595332.45
price_3633,111626046.39
price_3634,111656760.33
price_3635,111687474.27
price_3636,111718188.21
price_3637,111748902.15
price_3638,111779616.10
price_3639,111810330.04
price_3640,111841043.98
price_3641,111871757.92
price_3642,111902471.86
price_3643,111933185.80
price_3644,111963899.74
price_3645,111994613.68
price_3646,112025327.62
price_3647,112056041.56
price_3648,112086755.50
price_3649,112117469.44
price_3650,112148183.38
price_3651,112178897.32
price_3652,112209611.26
price_3653,112240325.20
price_3654,112271039.14
price_3655,112301753.08
price_3656,112332467.02
price_3657,112363180.96
price_3658,112393894.90
price_3659,112424608.85
price_3660,112455322.79
price_3661,112486036.73
price_3662,112516750.67
price_3663,112547464.61
price_3664,112578178.55
price_3665,112608892.49
price_3666,112639606.43
price_3667,112670320.37
price_3668,112701034.31
price_3669,112731748.25
price_3670,112762462.19
price_3671,112793176.13
price_3672,112823890.07
price_3673,112854604.01
price_3674,112885317.95
price_3675,112916031.89
price_3676,112946745.83
price_3677,112977459.77
price_3678,113008173.71
price_3679,113038887.65
price_3680,113069601.60
price_3681,113100315.54
price_3682,113131029.48
price_3683,113161743.42
price_3684,113192457.36
price_3685,113223171.30
price_3686,113253885.24
price_3687,113284599.18
price_3688,113315313.12
price_3689,113346027.06
price_3690,113376741.00
price_3691,113407454.94
price_3692,113438168.88
price_3693,113468882.82
price_3694,113499596.76
price_3695,113530310.70
price_3696,113561024.64
price_3697,113591738.58
price_3698,113622452.52
price_3699,113653166.46
price_3700,113683880.40
price_3701,113714594.35
price_3702,113745308.29
price_3703,113776022.23
price_3704,113806736.17
price_3705,113837450.11
price_3706,113868164.05
price_3707,113898877.99
price_3708,113929591.93
price_3709,113960305.87
price_3710,113991019.81
price_3711,114021733.75
price_3712,114052447.69
price_3713,114083161.63
price_3714,114113875.57
price_3715,114144589.51
price_3716,114175303.45
price_3717,114206017.39
price_3718,114236731.33
price_3719,114267445.27
price_3720,114298159.21
price_3721,114328873.15
price_3722,114359587.10
price_3723,114390301.04
price_3724,114421014.98
price_3725,114451728.92
price_3726,114482442.86
price_3727,114513156.80
price_3728,114543870.74
price_3729,114574584.68
price_3730,114605298.62
price_3731,114636012.56
price_3732,114666726.50
price_3733,114697440.44
price_3734,114728154.38
price_3735,114758868.32
price_3736,114789582.26
price_3737,114820296.20
price_3738,114851010.14
price_3739,114881724.08
price_3740,114912438.02
price_3741,114943151.96
price_3742,114973865.90
price_3743,115004579.85
price_3744,115035293.79
price_3745,115066007.73
price_3746,115096721.67
price_3747,115127435.61
price_3748,115158149.55
price_3749,115188863.49
price_3750,115219577.43
price_3751,115250291.37
price_3752,115281005.31
price_3753,115311719.25
price_3754,115342433.19
price_3755,115373147.13
price_3756,115403861.07
price_3757,115434575.01
price_3758,115465288.95
price_3759,115496002.89
price_3760,115526716.83
price_3761,115557430.77
price_3762,115588144.71
price_3763,115618858.65
price_3764,115649572.60
price_3765,115680286.54
price_3766,115711000.48
price_3767,115741714.42
price_3768,115772428.36
price_3769,115803142.30
price_3770,115833856.24
price_3771,115864570.18
price_3772,115895284.12
price_3773,115925998.06
price_3774,115956712.00
price_3775,115987425.94
price_3776,116018139.88
price_3777,116048853.82
price_3778,116079567.76
price_3779,116110281.70
price_3780,116140995.64
price_3781,116171709.58
price_3782,116202423.52
price_3783,116233137.46
price_3784,116263851.40
price_3785,116294565.35
price_3786,116325279.29
price_3787,116355993.23
price_3788,116386707.17
price_3789,116417421.11
price_3790,116448135.05
price_3791,116478848.99
price_3792,116509562.93
price_3793,116540276.87
price_3794,116570990.81
price_3795,116601704.75
price_3796,116632418.69
price_3797,116663132.63
price_3798,116693846.57
price_3799,116724560.51
price_3800,116755274.45
price_3801,116785988.39
price_3802,116816702.33
price_3803,116847416.27
price_3804,116878130.21
price_3805,116908844.15
price_3806,116939558.10
price_3807,116970272.04
price_3808,117000985.98
price_3809,117031699.92
price_3810,117062413.86
price_3811,117093127.80
price_3812,117123841.74
price_3813,117154555.68
price_3814,117185269.62
price_3815,117215983.56
price_3816,117246697.50
price_3817,117277411.44
price_3818,117308125.38
price_3819,117338839.32
price_3820,117369553.26
price_3821,117400267.20
price_3822,117430981.14
price_3823,117461695.08
price_3824,117492409.02
price_3825,117523122.96
price_3826,117553836.90
price_3827,117584550.85
price_3828,117615264.79
price_3829,117645978.73
price_3830,117676692.67
price_3831,117707406.61
price_3832,117738120.55
price_3833,117768834.49
price_3834,117799548.43
price_3835,117830262.37
price_3836,117860976.31
price_3837,117891690.25
price_3838,117922404.19
price_3839,117953118.13
price_3840,117983832.07
price_3841,118014546.01
price_3842,118045259.95
price_3843,118075973.89
price_3844,118106687.83
price_3845,118137401.77
price_3846,118168115.71
price_3847,118198829.65
price_3848,118229543.60
price_3849,118260257.54
price_3850,118290971.48
price_3851,118321685.42
price_3852,118352399.36
price_3853,118383113.30
price_3854,118413827.24
price_3855,118444541.18
price_3856,118475255.12
price_3857,118505969.06
price_3858,118536683.00
price_3859,118567396.94
price_3860,118598110.88
price_3861,118628824.82
price_3862,118659538.76
price_3863,118690252.70
price_3864,118720966.64
price_3865,118751680.58
price_3866,118782394.52
price_3867,118813108.46
price_3868,118843822.40
price_3869,118874536.35
price_3870,118905250.29
price_3871,118935964.23
price_3872,118966678.17
price_3873,118997392.11
price_3874,119028106.05
price_3875,119058819.99
price_3876,119089533.93
price_3877,119120247.87
price_3878,119150961.81
price_3879,119181675.75
price_3880,119212389.69
price_3881,119243103.63
price_3882,119273817.57
price_3883,119304531.51
price_3884,119335245.45
price_3885,119365959.39
price_3886,119396673.33
price_3887,119427387.27
price_3888,119458101.21
price_3889,119488815.15
price_3890,119519529.10
price_3891,119550243.04
price_3892,119580956.98
price_3893,119611670.92
price_3894,119642384.86
price_3895,119673098.80
price_3896,119703812.74
price_3897,119734526.68
price_3898,119765240.62
price_3899,119795954.56
price_3900,119826668.50
price_3901,119857382.44
price_3902,119888096.38
price_3903,119918810.32
price_3904,119949524.26
price_3905,119980238.20
price_3906,120010952.14
price_3907,120041666.08
price_3908,120072380.02
price_3909,120103093.96
